WKT,nama,deskripsi
"POLYGON ((106.7223485 -6.0880363, 106.7113621 -6.094864, 106.6873296 -6.0969123, 106.6873296 -6.1071536, 106.6962559 -6.1098846, 106.6866429 -6.116712, 106.6866429 -6.1337801, 106.6921361 -6.1378764, 106.684583 -6.1467515, 106.6893895 -6.1638187, 106.6907628 -6.1740587, 106.7127354 -6.1842986, 106.7182286 -6.193173, 106.7250951 -6.1952209, 106.7237218 -6.2081908, 106.7182286 -6.2211604, 106.7395146 -6.2232082, 106.7463811 -6.2361774, 106.7456944 -6.2477812, 106.7539342 -6.2518766, 106.7505009 -6.2689403, 106.7518742 -6.2764482, 106.7608006 -6.2771307, 106.7621739 -6.2880511, 106.7690404 -6.2935112, 106.7717869 -6.3057962, 106.7772801 -6.3160334, 106.7916997 -6.3160334, 106.8081792 -6.3153509, 106.8006261 -6.3392371, 106.7916997 -6.3494738, 106.7937596 -6.3658519, 106.814359 -6.3624398, 106.8157323 -6.3542508, 106.8342717 -6.3556156, 106.8390782 -6.3433318, 106.8528111 -6.3358249, 106.8562443 -6.3460616, 106.8562443 -6.3549332, 106.8699773 -6.3542508, 106.8720372 -6.3624398, 106.8809636 -6.3651695, 106.8830235 -6.372676, 106.8933232 -6.3678991, 106.9036229 -6.3678991, 106.9063695 -6.3590277, 106.9152959 -6.3624398, 106.920789 -6.3324126, 106.9187291 -6.325588, 106.9201024 -6.3105736, 106.9166692 -6.2969237, 106.9098027 -6.2969237, 106.9084294 -6.2791783, 106.9049962 -6.2682578, 106.9049962 -6.2587021, 106.9152959 -6.257337, 106.9159825 -6.246416, 106.9269688 -6.2559719, 106.9455083 -6.2532417, 106.9434483 -6.2382251, 106.9496281 -6.2191126, 106.9626744 -6.2122865, 106.965421 -6.1972688, 106.9722874 -6.1822506, 106.9709141 -6.1604053, 106.9709141 -6.1371937, 106.9702275 -6.1085191, 106.9688542 -6.0914501, 106.9516881 -6.0730151, 106.9338353 -6.0593591, 106.9159825 -6.0477512, 106.8953831 -6.0402401, 106.8720372 -6.0354602, 106.845258 -6.032046, 106.8171056 -6.0375087, 106.7923863 -6.0477512, 106.7676671 -6.0593591, 106.7470677 -6.0716495, 106.7333348 -6.0825741, 106.7223485 -6.0880363))",DKI Jakarta,
