WKT,nama,deskripsi
"POLYGON ((106.8975225 -6.4214078, 106.9064489 -6.417655, 106.9061055 -6.411855, 106.9153753 -6.4135609, 106.9167485 -6.4053726, 106.9157186 -6.398549, 106.9194951 -6.3903605, 106.9249883 -6.3862662, 106.9335714 -6.3821719, 106.9397512 -6.3760304, 106.9232717 -6.3692063, 106.9136586 -6.3671591, 106.9050756 -6.3613586, 106.901299 -6.3661355, 106.8947759 -6.3705711, 106.8855062 -6.3698887, 106.8831029 -6.3640883, 106.8779531 -6.363747, 106.8714299 -6.360335, 106.8728032 -6.3535107, 106.8631902 -6.3569229, 106.8562443 -6.3549332, 106.8535772 -6.3453215, 106.8484273 -6.3371322, 106.8367543 -6.3436154, 106.838471 -6.3538519, 106.8342717 -6.3556156, 106.8230214 -6.3562404, 106.8157323 -6.3542508, 106.8096318 -6.3654531, 106.8010488 -6.3644295, 106.7924657 -6.3613586, 106.7916997 -6.3494738, 106.7983022 -6.3436154, 106.7986455 -6.3313313, 106.805512 -6.3255304, 106.8103185 -6.3146109, 106.8000188 -6.3152933, 106.7916997 -6.3160334, 106.7772801 -6.3160334, 106.7783895 -6.3228005, 106.7780462 -6.3330375, 106.773583 -6.3388383, 106.7749562 -6.3456627, 106.772553 -6.3524871, 106.7680898 -6.3562404, 106.7615667 -6.3562404, 106.7577901 -6.3610174, 106.7409673 -6.3596525, 106.7316976 -6.3593113, 106.7217412 -6.3589701, 106.7234578 -6.3647707, 106.7244878 -6.3760304, 106.7265477 -6.3835367, 106.7303243 -6.385925, 106.7313543 -6.3944548, 106.7341008 -6.4012785, 106.7361608 -6.4067374, 106.7378774 -6.4128785, 106.7409673 -6.4179961, 106.7409673 -6.4234548, 106.738564 -6.4282312, 106.7371907 -6.4340309, 106.7368474 -6.4456302, 106.7368474 -6.4480183, 106.7450872 -6.4487006, 106.749207 -6.4481889, 106.7533269 -6.447336, 106.7579618 -6.446142, 106.7620816 -6.4468243, 106.7641416 -6.4487006, 106.7704931 -6.4498946, 106.7752996 -6.4495535, 106.7802778 -6.4487006, 106.7840543 -6.4495535, 106.7859426 -6.4524532, 106.7854276 -6.4556941, 106.7854276 -6.4579116, 106.7919507 -6.4580822, 106.7965856 -6.457741, 106.7984739 -6.4480183, 106.8020787 -6.4430716, 106.8104902 -6.4446068, 106.81667 -6.4487006, 106.8204465 -6.4514298, 106.8297162 -6.447336, 106.8362394 -6.4504064, 106.8413892 -6.4558647, 106.8503156 -6.4582527, 106.8564954 -6.4555236, 106.8633619 -6.4500652, 106.8702283 -6.4466537, 106.8757215 -6.4394895, 106.8822446 -6.4323251, 106.8867078 -6.4282312, 106.8915143 -6.4255018, 106.8975225 -6.4214078))",Depok,
